class,file,num_vars,num_constraints,density,coeff_range,coeff_min,coeff_max,obj_value,optimal,file_available,problem_size
birkhoff,bhD-5-080.lp,240,146,0.02739726,10001,-10000,1,14,yes,yes,187.1897433
birkhoff,bhD-5-081.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-082.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-083.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-084.lp,240,146,0.02739726,10001,-10000,1,14,no,yes,187.1897433
birkhoff,bhD-5-085.lp,240,146,0.02739726,10001,-10000,1,14,no,yes,187.1897433
birkhoff,bhD-5-086.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-087.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-088.lp,240,146,0.02739726,10001,-10000,1,14,no,yes,187.1897433
birkhoff,bhD-5-089.lp,240,146,0.02739726,10001,-10000,1,14,no,yes,187.1897433
birkhoff,bhD-5-090.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-091.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-092.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-093.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-094.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-095.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-096.lp,240,146,0.02739726,10001,-10000,1,14,no,yes,187.1897433
birkhoff,bhD-5-097.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-098.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-099.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-100.lp,240,146,0.02739726,10001,-10000,1,14,no,yes,187.1897433
birkhoff,bhD-3-001.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-002.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-003.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-004.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-005.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-006.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-007.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-008.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-009.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-010.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-011.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-012.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-013.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-014.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-015.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-016.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-017.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhD-3-018.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-019.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-020.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-021.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-022.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-023.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-024.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-025.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-026.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-027.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-028.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-029.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-030.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-031.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-032.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-033.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-034.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-035.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-036.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-037.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-038.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-039.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-040.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-041.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-042.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-043.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-044.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-045.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-046.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-047.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-048.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-049.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhD-3-050.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-051.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-052.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-053.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-054.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-055.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-056.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-057.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-058.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhD-3-059.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-060.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-061.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhD-3-062.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-063.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-064.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-065.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-066.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-067.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-068.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-069.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhD-3-070.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-071.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-072.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-073.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-074.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-075.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-076.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-077.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-078.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-079.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-080.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-081.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-082.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-083.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-084.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-085.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-086.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-087.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-088.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-089.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-090.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-091.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-092.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-093.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-094.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-095.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-096.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-097.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhD-3-098.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-099.lp,12,16,0.1875,1001,-1000,1,4,yes,yes,13.85640646
birkhoff,bhD-3-100.lp,12,16,0.1875,1001,-1000,1,5,yes,yes,13.85640646
birkhoff,bhS-3-001.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-002.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-003.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-004.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-005.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-006.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-007.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-008.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-009.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-010.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-011.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-012.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-013.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-014.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-015.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-016.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-017.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-018.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-019.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-020.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-021.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-022.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-023.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-024.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-025.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-026.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-027.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-028.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-029.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-030.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-031.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-032.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-033.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-034.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-035.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-036.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-037.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-038.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-039.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-040.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-041.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-042.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-043.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-044.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-045.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-046.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-047.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-048.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-049.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-050.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-051.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-052.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-053.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-054.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-055.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-056.lp,12,16,0.1875,1001,-1000,1,1,yes,yes,13.85640646
birkhoff,bhS-3-057.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-058.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-059.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-060.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-061.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-062.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-063.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-064.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-065.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-066.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-067.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-068.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-069.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-070.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-071.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-072.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-073.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-074.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-075.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-076.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-077.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-078.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-079.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-080.lp,12,16,0.1875,1001,-1000,1,1,yes,yes,13.85640646
birkhoff,bhS-3-081.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-082.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-083.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-084.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-085.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-086.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-087.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-088.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-089.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-090.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-091.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-092.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-093.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-094.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-095.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-096.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-097.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-3-098.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-099.lp,12,16,0.1875,1001,-1000,1,2,yes,yes,13.85640646
birkhoff,bhS-3-100.lp,12,16,0.1875,1001,-1000,1,3,yes,yes,13.85640646
birkhoff,bhS-5-001.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-002.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-003.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-004.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-005.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-006.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-007.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-008.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-009.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-010.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-011.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-012.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-013.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-014.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-015.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-016.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-017.lp,240,146,0.02739726,10001,-10000,1,4,yes,yes,187.1897433
birkhoff,bhS-5-018.lp,240,146,0.02739726,10001,-10000,1,4,yes,yes,187.1897433
birkhoff,bhS-5-019.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-020.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-021.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-022.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-023.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-024.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-025.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-026.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-027.lp,240,146,0.02739726,10001,-10000,1,4,yes,yes,187.1897433
birkhoff,bhS-5-028.lp,240,146,0.02739726,10001,-10000,1,3,yes,yes,187.1897433
birkhoff,bhS-5-029.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-030.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-031.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-032.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-033.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-034.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-035.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-036.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-037.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-038.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-039.lp,240,146,0.02739726,10001,-10000,1,4,yes,yes,187.1897433
birkhoff,bhS-5-040.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-041.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-042.lp,240,146,0.02739726,10001,-10000,1,4,yes,yes,187.1897433
birkhoff,bhS-5-043.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-044.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-045.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-046.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-047.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-048.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-049.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-050.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-051.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-052.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-053.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-054.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-055.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-056.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-057.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-058.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-059.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-060.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-061.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
birkhoff,bhS-5-062.lp,240,146,0.02739726,10001,-10000,1,5,yes,yes,187.1897433
