class,file,num_vars,num_constraints,density,coeff_range,coeff_min,coeff_max,obj_value,optimal,feasible,file_available
marketsplit,ms_13_100_000.qs,536,n/a,0.441451958,4.61E+18,-8884224,4.61E+18,0,yes,yes,yes
marketsplit,ms_13_100_001.qs,536,n/a,0.440340198,4.61E+18,-9400320,4.61E+18,0,yes,yes,yes
marketsplit,ms_13_100_002.qs,536,n/a,0.442119014,4.61E+18,-10653696,4.61E+18,0,yes,yes,yes
marketsplit,ms_13_100_003.qs,536,n/a,0.44056255,4.61E+18,-10366976,4.61E+18,0,yes,yes,yes
marketsplit,ms_13_200_000.qs,536,n/a,0.443453125,4.61E+18,-36544512,4.61E+18,0,yes,yes,yes
marketsplit,ms_13_200_001.qs,536,n/a,0.443453125,4.61E+18,-38592512,4.61E+18,0,yes,yes,yes
marketsplit,ms_13_200_002.qs,536,n/a,0.443453125,4.61E+18,-43573248,4.61E+18,0,yes,yes,yes
marketsplit,ms_13_200_003.qs,536,n/a,0.442119014,4.61E+18,-42426368,4.61E+18,0,yes,yes,yes
marketsplit,ms_14_050_000.qs,578,n/a,0.43642242,4.61E+18,-2824192,4.61E+18,0,yes,yes,yes
marketsplit,ms_14_050_001.qs,578,n/a,0.435466232,4.61E+18,-2664448,4.61E+18,0,yes,yes,yes
marketsplit,ms_14_050_002.qs,578,n/a,0.435466232,4.61E+18,-2852864,4.61E+18,0,yes,yes,yes
marketsplit,ms_14_050_003.qs,578,n/a,0.435657469,4.61E+18,-2848768,4.61E+18,0,yes,yes,yes
marketsplit,ms_14_100_000.qs,578,n/a,0.439482224,4.61E+18,-11866112,4.61E+18,0,yes,yes,yes
marketsplit,ms_14_100_001.qs,578,n/a,0.438908511,4.61E+18,-11186176,4.61E+18,0,yes,yes,yes
marketsplit,ms_14_100_002.qs,578,n/a,0.439673462,4.61E+18,-11997184,4.61E+18,0,yes,yes,yes
marketsplit,ms_14_100_003.qs,578,n/a,0.438908511,4.61E+18,-11964416,4.61E+18,0,yes,yes,yes
marketsplit,ms_14_200_000.qs,578,n/a,0.441203363,4.61E+18,-48668672,4.61E+18,0,yes,yes,yes
marketsplit,ms_14_200_001.qs,578,n/a,0.441585839,4.61E+18,-45801472,4.61E+18,0,yes,yes,yes
marketsplit,ms_14_200_002.qs,578,n/a,0.441012126,4.61E+18,-49029120,4.61E+18,0,yes,yes,yes
marketsplit,ms_14_200_003.qs,578,n/a,0.440438412,4.61E+18,-48898048,4.61E+18,0,yes,yes,yes
marketsplit,ms_15_050_000.qs,620,n/a,0.435000779,4.61E+18,-3192832,4.61E+18,0,yes,yes,yes
marketsplit,ms_15_050_001.qs,620,n/a,0.434335879,4.61E+18,-3123200,4.61E+18,0,yes,yes,yes
marketsplit,ms_15_050_002.qs,620,n/a,0.433670978,4.61E+18,-3463168,4.61E+18,0,yes,yes,yes
marketsplit,ms_15_050_003.qs,620,n/a,0.433670978,4.61E+18,-3667968,4.61E+18,0,yes,yes,yes
marketsplit,ms_15_100_000.qs,620,n/a,0.438159057,4.61E+18,-13365248,4.61E+18,0,yes,yes,yes
marketsplit,ms_15_100_001.qs,620,n/a,0.437660381,4.61E+18,-13070336,4.61E+18,0,yes,yes,yes
marketsplit,ms_15_100_002.qs,620,n/a,0.437494156,4.61E+18,-14422016,4.61E+18,0,yes,yes,yes
marketsplit,ms_15_100_003.qs,620,n/a,0.436829256,4.61E+18,-15323136,4.61E+18,0,yes,yes,yes
marketsplit,ms_15_200_000.qs,620,n/a,0.439655083,4.61E+18,-54779904,4.61E+18,0,yes,yes,yes
marketsplit,ms_15_200_001.qs,620,n/a,0.439987533,4.61E+18,-53403648,4.61E+18,0,yes,yes,yes
marketsplit,ms_15_200_002.qs,620,n/a,0.438823957,4.61E+18,-58941440,4.61E+18,0,yes,yes,yes
marketsplit,ms_15_200_003.qs,620,n/a,0.438823957,4.61E+18,-62513152,4.61E+18,0,yes,yes,yes
network,network05.qs,3640,n/a,0.05271013,5.00E+18,-4.76E+17,4.53E+18,65500,yes,yes,yes
network,network06.qs,6650,n/a,0.035978987,7.26E+18,-4.76E+17,6.79E+18,101000,yes,yes,yes
network,network07.qs,10982,n/a,0.026172499,9.98E+18,-4.76E+17,9.50E+18,142400,yes,yes,yes
network,network08.qs,16876,n/a,0.019913765,1.31E+19,-4.76E+17,1.27E+19,170231,yes,yes,yes
network,network09.qs,24572,n/a,0.015668782,1.68E+19,-4.76E+17,1.63E+19,196750,yes,yes,yes
network,network10.qs,n/a,n/a,n/a,n/a,n/a,n/a,210800,yes,n/a,no
network,network11.qs,n/a,n/a,n/a,n/a,n/a,n/a,238334,no,n/a,no
network,network12.qs,n/a,n/a,n/a,n/a,n/a,n/a,276474,no,n/a,no
network,network13.qs,n/a,n/a,n/a,n/a,n/a,n/a,304116,no,n/a,no
network,network14.qs,n/a,n/a,n/a,n/a,n/a,n/a,350173,no,n/a,no
network,network15.qs,n/a,n/a,n/a,n/a,n/a,n/a,383000,no,n/a,no
network,network16.qs,n/a,n/a,n/a,n/a,n/a,n/a,409067,no,n/a,no
network,network17.qs,n/a,n/a,n/a,n/a,n/a,n/a,460182,no,n/a,no
network,network18.qs,n/a,n/a,n/a,n/a,n/a,n/a,481950,no,n/a,no
network,network19.qs,n/a,n/a,n/a,n/a,n/a,n/a,514625,no,n/a,no
network,network20.qs,n/a,n/a,n/a,n/a,n/a,n/a,548536,no,n/a,no
network,network21.qs,n/a,n/a,n/a,n/a,n/a,n/a,593000,no,n/a,no
network,network22.qs,n/a,n/a,n/a,n/a,n/a,n/a,647594,no,n/a,no
network,network23.qs,n/a,n/a,n/a,n/a,n/a,n/a,686453,no,n/a,no
network,network24.qs,n/a,n/a,n/a,n/a,n/a,n/a,663688,no,n/a,no
portfolio,uqo_a010_t10_l0_b004.qs,710,n/a,0.066361601,36800000080,-960000080,35840000000,-231098,yes,yes,yes
portfolio,uqo_a010_t10_l0.000001_b004.qs,710,n/a,0.09010915,36800000080,-960000080,35840000000,-227454,yes,yes,yes
portfolio,uqo_a010_t10_l0.00001_b004.qs,710,n/a,0.10002179,36800000080,-960000080,35840000000,-204766,yes,yes,yes
portfolio,uqo_a010_t10_l0.00005_b004.qs,710,n/a,0.101804639,36800000080,-960000080,35840000000,-169114,no,yes,yes
portfolio,uqo_a010_t10_l0.0001_b004.qs,710,n/a,0.102018581,36800000080,-960000080,35840000000,-142802,no,yes,yes
portfolio,uqo_a010_t10_l0.0005_b004.qs,710,n/a,0.102018581,36800000080,-960000080,35840000000,-59931,no,yes,yes
portfolio,uqo_a010_t10_l0.001_b004.qs,710,n/a,0.102018581,36800000080,-960000080,35840000000,-30172,no,yes,yes
portfolio,uqo_a010_t10_l0.01_b004.qs,710,n/a,0.102018581,36800000080,-960000080,35840000000,-1000,no,yes,yes
portfolio,uqo_a010_t15_l0_b004.qs,1065,n/a,0.044367518,36800000080,-960000080,35840000000,-305192,yes,yes,yes
portfolio,uqo_a010_t15_l0.000001_b004.qs,1065,n/a,0.059746849,36800000080,-960000080,35840000000,-297940,yes,yes,yes
portfolio,uqo_a010_t15_l0.00001_b004.qs,1065,n/a,0.067262109,36800000080,-960000080,35840000000,-260488,no,yes,yes
portfolio,uqo_a010_t15_l0.00005_b004.qs,1065,n/a,0.067991438,36800000080,-960000080,35840000000,-209364,no,yes,yes
portfolio,uqo_a010_t15_l0.0001_b004.qs,1065,n/a,0.068118278,36800000080,-960000080,35840000000,-174416,no,yes,yes
portfolio,uqo_a010_t15_l0.0005_b004.qs,1065,n/a,0.068149988,36800000080,-960000080,35840000000,-71710.5,no,yes,yes
portfolio,uqo_a010_t15_l0.001_b004.qs,1065,n/a,0.068149988,36800000080,-960000080,35840000000,-34937,no,yes,yes
portfolio,uqo_a010_t15_l0.01_b004.qs,1065,n/a,0.068149988,36800000080,-960000080,35840000000,-1500,no,yes,yes
portfolio,uqo_a050_t10_l0_b020.qs,3110,n/a,0.054216911,24320000000,-3840000000,20480000000,-517638,yes,yes,yes
portfolio,uqo_a050_t10_l0.000001_b020.qs,3110,n/a,0.060378638,24320000000,-3840000000,20480000000,-513302,yes,yes,yes
portfolio,uqo_a050_t10_l0.00001_b020.qs,3110,n/a,0.091812374,24320000000,-3840000000,20480000000,-484398,no,yes,yes
portfolio,uqo_a050_t10_l0.00005_b020.qs,3110,n/a,0.099112681,24320000000,-3840000000,20480000000,-408972,no,yes,yes
portfolio,uqo_a050_t10_l0.0001_b020.qs,3110,n/a,0.09998708,24320000000,-3840000000,20480000000,-355462,no,yes,yes
portfolio,uqo_a050_t10_l0.0005_b020.qs,3110,n/a,0.100571254,24320000000,-3840000000,20480000000,-234758,no,yes,yes
portfolio,uqo_a050_t10_l0.001_b020.qs,3110,n/a,0.100656833,24320000000,-3840000000,20480000000,-190674,no,yes,yes
portfolio,uqo_a050_t10_l0.01_b020.qs,3110,n/a,0.100720088,24320000000,-3840000000,20480000000,-37888,no,yes,yes
portfolio,uqo_a050_t15_l0_b020.qs,4665,n/a,0.036176045,24320000000,-3840000000,20480000000,-879436,yes,yes,yes
portfolio,uqo_a050_t15_l0.000001_b020.qs,4665,n/a,0.041623126,24320000000,-3840000000,20480000000,-872022,yes,yes,yes
portfolio,uqo_a050_t15_l0.00001_b020.qs,4665,n/a,0.06297234,24320000000,-3840000000,20480000000,-819907,no,yes,yes
portfolio,uqo_a050_t15_l0.00005_b020.qs,4665,n/a,0.066291693,24320000000,-3840000000,20480000000,-680146,no,yes,yes
portfolio,uqo_a050_t15_l0.0001_b020.qs,4665,n/a,0.066751474,24320000000,-3840000000,20480000000,-586716,no,yes,yes
portfolio,uqo_a050_t15_l0.0005_b020.qs,4665,n/a,0.067088868,24320000000,-3840000000,20480000000,-386358,no,yes,yes
portfolio,uqo_a050_t15_l0.001_b020.qs,4665,n/a,0.06713683,24320000000,-3840000000,20480000000,-311654,no,yes,yes
portfolio,uqo_a050_t15_l0.01_b020.qs,4665,n/a,0.067176524,24320000000,-3840000000,20480000000,-71878.5,no,yes,yes
routing,XSH-n20-k4-01.qs,4527,n/a,0.01171631,20300000000,-12870000000,7397605618,646,yes,yes,yes
routing,XSH-n20-k4-02.qs,4521,n/a,0.01173804,12500000000,-8874000000,3650034670,650,yes,yes,yes
routing,XSH-n20-k4-03.qs,4974,n/a,0.01165821,19200000000,-12120000000,7073035245,508,yes,yes,yes
routing,XSH-n20-k4-04.qs,4977,n/a,0.01164852,34300000000,-22350000000,11975000000,776,yes,yes,yes
routing,XSH-n20-k4-05.qs,4973,n/a,0.01166144,31800000000,-19710000000,12110000000,702,yes,yes,yes
routing,XSH-n20-k4-06.qs,4527,n/a,0.01171631,17000000000,-11420000000,5535491767,690,yes,yes,yes
routing,XSH-n20-k4-07.qs,4527,n/a,0.01171631,22000000000,-14370000000,7670268677,730,yes,yes,yes
routing,XSH-n20-k4-08.qs,4522,n/a,0.01173441,10600000000,-7450000000,3170545442,718,yes,yes,yes
routing,XSH-n20-k4-09.qs,4522,n/a,0.01173441,10600000000,-7450000000,3170545442,707,yes,yes,yes
routing,XSH-n20-k4-10.qs,4527,n/a,0.01171631,26200000000,-16300000000,9870053884,737,yes,yes,yes
routing,XSH-n20-k4-11.qs,4527,n/a,0.01171631,35500000000,-21500000000,13979000000,914,yes,yes,yes
routing,XSH-n20-k4-12.qs,4527,n/a,0.01171631,33200000000,-20240000000,13001000000,709,yes,yes,yes
routing,XSH-n20-k4-13.qs,4523,n/a,0.01173079,11900000000,-8431000000,3459905473,628,yes,yes,yes
routing,XSH-n20-k4-14.qs,4971,n/a,0.01166792,35600000000,-21950000000,13671000000,696,yes,yes,yes
routing,XSH-n20-k4-15.qs,4970,n/a,0.01167115,35400000000,-21390000000,14025000000,780,yes,yes,yes
routing,XSH-n20-k4-16.qs,4527,n/a,0.01171631,23700000000,-15090000000,8596021521,830,yes,yes,yes
routing,XSH-n20-k4-17.qs,4527,n/a,0.01171631,30200000000,-18250000000,11962000000,605,yes,yes,yes
routing,XSH-n20-k4-18.qs,4970,n/a,0.01167115,41300000000,-24890000000,16360000000,997,yes,yes,yes
routing,XSH-n20-k4-19.qs,4972,n/a,0.01166468,41100000000,-25410000000,15681000000,976,yes,yes,yes
routing,XSH-n20-k4-20.qs,4971,n/a,0.01166792,31100000000,-19490000000,11594000000,648,yes,yes,yes
routing,XSH-n20-k4-21.qs,4975,n/a,0.01165498,26100000000,-16330000000,9801183954,842,yes,yes,yes
routing,XSH-n20-k4-22.qs,4527,n/a,0.01171631,39300000000,-23750000000,15555000000,760,yes,yes,yes
routing,XSH-n20-k4-23.qs,4970,n/a,0.01167115,38200000000,-23140000000,15097000000,851,yes,yes,yes
routing,XSH-n20-k4-24.qs,4524,n/a,0.01172717,14800000000,-10140000000,4690941149,725,yes,yes,yes
routing,XSH-n20-k4-25.qs,4527,n/a,0.01171631,19300000000,-11990000000,7302496686,462,yes,yes,yes
routing,XSH-n20-k4-26.qs,4977,n/a,0.01164852,40600000000,-26380000000,14207000000,688,yes,yes,yes
routing,XSH-n20-k4-27.qs,4527,n/a,0.01171631,23800000000,-14640000000,9131488000,540,yes,yes,yes
routing,XSH-n20-k4-28.qs,4525,n/a,0.01172355,19000000000,-12740000000,6249983017,669,yes,yes,yes
routing,XSH-n20-k4-29.qs,4527,n/a,0.01171631,22400000000,-14310000000,8098962411,658,yes,yes,yes
routing,XSH-n20-k4-30.qs,4970,n/a,0.01167115,31600000000,-19290000000,12292000000,685,yes,yes,yes
routing,XSH-n20-k4-31.qs,4971,n/a,0.01166792,21200000000,-12860000000,8370154182,445,yes,yes,yes
routing,XSH-n20-k4-32.qs,4524,n/a,0.01172717,13200000000,-9233000000,3929604367,882,yes,yes,yes
routing,XSH-n20-k4-33.qs,4527,n/a,0.01171631,28400000000,-17240000000,11146000000,568,yes,yes,yes
routing,XSH-n20-k4-34.qs,4974,n/a,0.01165821,48200000000,-29870000000,18364000000,891,yes,yes,yes
routing,XSH-n20-k4-35.qs,4976,n/a,0.01165175,38500000000,-24440000000,14061000000,707,yes,yes,yes
routing,XSH-n20-k4-36.qs,4527,n/a,0.01171631,22400000000,-14420000000,7988499506,610,yes,yes,yes
routing,XSH-n20-k4-37.qs,4527,n/a,0.01171631,29900000000,-18360000000,11514000000,650,yes,yes,yes
routing,XSH-n20-k4-38.qs,4527,n/a,0.01171631,30400000000,-19170000000,11243000000,991,yes,yes,yes
routing,XSH-n20-k4-39.qs,4527,n/a,0.01171631,29100000000,-18330000000,10741000000,717,yes,yes,yes
routing,XSH-n20-k4-40.qs,4527,n/a,0.01171631,29100000000,-18330000000,10741000000,700,yes,yes,yes
routing,XSH-n20-k4-41.qs,4527,n/a,0.01171631,30600000000,-18800000000,11805000000,736,yes,yes,yes
routing,XSH-n20-k4-42.qs,4527,n/a,0.01171631,27600000000,-17470000000,10092000000,998,yes,yes,yes
routing,XSH-n20-k4-43.qs,4527,n/a,0.01171631,20500000000,-12750000000,7748326236,465,yes,yes,yes
routing,XSH-n20-k4-44.qs,4527,n/a,0.01171631,27600000000,-17390000000,10259000000,973,yes,yes,yes
routing,XSH-n20-k4-45.qs,4971,n/a,0.01166792,44200000000,-27850000000,16340000000,1071,yes,yes,yes
routing,XSH-n20-k4-46.qs,4524,n/a,0.01172717,14000000000,-9395000000,4563351680,812,yes,yes,yes
routing,XSH-n20-k4-47.qs,4972,n/a,0.01166468,29700000000,-18250000000,11438000000,583,yes,yes,yes
routing,XSH-n20-k4-48.qs,4526,n/a,0.01171993,15700000000,-10260000000,5427615350,544,yes,yes,yes
routing,XSH-n20-k4-49.qs,4527,n/a,0.01171631,27800000000,-17610000000,10217000000,1045,yes,yes,yes
routing,XSH-n20-k4-50.qs,4527,n/a,0.01171631,30600000000,-18800000000,11805000000,627,yes,yes,yes
routing,XSH-n20-k4-51.qs,4527,n/a,0.01171631,18200000000,-11640000000,6553612803,491,yes,yes,yes
routing,XSH-n20-k4-52.qs,4525,n/a,0.01172355,13400000000,-9017000000,4382233390,622,yes,yes,yes
routing,XSH-n20-k4-53.qs,4974,n/a,0.01165821,45300000000,-29450000000,15872000000,967,yes,yes,yes
routing,XSH-n20-k4-54.qs,4525,n/a,0.01172355,14800000000,-10340000000,4431667458,791,yes,yes,yes
routing,XSH-n20-k4-55.qs,4974,n/a,0.01165821,38600000000,-24710000000,13865000000,617,yes,yes,yes
sports,Addition_000_Medium.qs,4667,n/a,0.072260079,1360,-1152,208,feasible,yes,yes,yes
sports,Addition_000_NoSoft.qs,19099,n/a,0.029144334,6760,-5635,1120,feasible,no,yes,yes
sports,Addition_000_Small.qs,1737,n/a,0.123290358,585,-497,88,feasible,yes,yes,yes
sports,Addition_000_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_003_Medium.qs,5118,n/a,0.060302587,1620,-1343,272,feasible,yes,yes,yes
sports,Addition_003_NoSoft.qs,11077,n/a,0.036334475,4350,-3840,512,feasible,no,yes,yes
sports,Addition_003_Small.qs,1880,n/a,0.108115308,795,-675,120,feasible,yes,yes,yes
sports,Addition_003_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_005_Medium.qs,5604,n/a,0.055718325,1620,-1343,272,feasible,yes,yes,yes
sports,Addition_005_NoSoft.qs,16481,n/a,0.027465581,4830,-4224,608,feasible,no,yes,yes
sports,Addition_005_Small.qs,2074,n/a,0.091531875,534,-462,72,feasible,yes,yes,yes
sports,Addition_005_Tiny.lp,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_007_Medium.qs,5666,n/a,0.054879623,1360,-1152,208,feasible,yes,yes,yes
sports,Addition_007_NoSoft.qs,12049,n/a,0.033002088,4640,-4096,544,feasible,no,yes,yes
sports,Addition_007_Small.qs,2098,n/a,0.090694602,539,-451,88,feasible,yes,yes,yes
sports,Addition_007_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_015_Medium.qs,5605,n/a,0.054852724,1170,-1024,144,feasible,yes,yes,yes
sports,Addition_015_NoSoft.qs,11995,n/a,0.032197435,4220,-3712,512,feasible,no,yes,yes
sports,Addition_015_Small.qs,2082,n/a,0.084628641,428,-351,77,feasible,yes,yes,yes
sports,Addition_015_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_016_Medium.qs,5586,n/a,0.055183537,1360,-1152,208,feasible,yes,yes,yes
sports,Addition_016_NoSoft.qs,21961,n/a,0.024190858,5980,-4992,992,feasible,no,yes,yes
sports,Addition_016_Small.qs,2063,n/a,0.089227136,455,-378,77,feasible,yes,yes,yes
sports,Addition_016_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_018_Medium.qs,5655,n/a,0.056269439,1360,-1152,208,feasible,yes,yes,yes
sports,Addition_018_NoSoft.qs,22022,n/a,0.024434858,5980,-4992,992,feasible,no,yes,yes
sports,Addition_018_Small.qs,2142,n/a,0.090737742,663,-559,104,feasible,yes,yes,yes
sports,Addition_018_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_020_Medium.qs,5682,n/a,0.057303494,1360,-1152,208,feasible,yes,yes,yes
sports,Addition_020_NoSoft.qs,12036,n/a,0.032395144,4220,-3712,512,feasible,no,yes,yes
sports,Addition_020_Small.qs,2118,n/a,0.090980432,795,-675,120,feasible,no,yes,yes
sports,Addition_020_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_024_Medium.qs,4648,n/a,0.066265245,1460,-1216,240,feasible,no,yes,yes
sports,Addition_024_NoSoft.qs,14196,n/a,0.033341925,5020,-4352,672,feasible,no,yes,yes
sports,Addition_024_Small.qs,1695,n/a,0.124337675,795,-675,120,feasible,yes,yes,yes
sports,Addition_024_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_025_Medium.qs,4622,n/a,0.070492831,1460,-1216,240,feasible,no,yes,yes
sports,Addition_025_NoSoft.qs,10186,n/a,0.04166404,4220,-3712,512,feasible,no,yes,yes
sports,Addition_025_Small.qs,1660,n/a,0.130436013,403,-347,56,feasible,yes,yes,yes
sports,Addition_025_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_027_Medium.qs,5115,n/a,0.059841549,1620,-1343,272,feasible,no,yes,yes
sports,Addition_027_NoSoft.qs,15321,n/a,0.030112551,4830,-4224,608,feasible,no,yes,yes
sports,Addition_027_Small.qs,1882,n/a,0.106488335,663,-559,104,feasible,yes,yes,yes
sports,Addition_027_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_028_Medium.qs,5631,n/a,0.054726852,1460,-1216,240,feasible,yes,yes,yes
sports,Addition_028_NoSoft.qs,22020,n/a,0.024267006,6300,-5247,1056,feasible,no,yes,yes
sports,Addition_028_Small.qs,2086,n/a,0.089570601,507,-430,77,feasible,yes,yes,yes
sports,Addition_028_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_029_Medium.qs,5597,n/a,0.051727744,1620,-1343,272,feasible,yes,yes,yes
sports,Addition_029_NoSoft.qs,21999,n/a,0.02419081,6300,-5247,1056,feasible,no,yes,yes
sports,Addition_029_Small.qs,2058,n/a,0.090791052,539,-451,88,feasible,yes,yes,yes
sports,Addition_029_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_030_Medium.qs,5645,n/a,0.05918441,1360,-1152,208,feasible,yes,yes,yes
sports,Addition_030_NoSoft.qs,16503,n/a,0.027453101,5220,-4480,736,feasible,no,yes,yes
sports,Addition_030_Small.qs,2101,n/a,0.091279084,795,-675,120,feasible,yes,yes,yes
sports,Addition_030_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_032_Medium.qs,5643,n/a,0.051862452,1360,-1152,208,feasible,yes,yes,yes
sports,Addition_032_NoSoft.qs,12038,n/a,0.033465157,4350,-3840,512,feasible,no,yes,yes
sports,Addition_032_Small.qs,2108,n/a,0.089436885,663,-559,104,feasible,yes,yes,yes
sports,Addition_032_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_034_Medium.qs,5651,n/a,0.054480021,1460,-1216,240,feasible,yes,yes,yes
sports,Addition_034_NoSoft.qs,16524,n/a,0.027538361,5220,-4480,736,feasible,no,yes,yes
sports,Addition_034_Small.qs,2134,n/a,0.089777419,557,-485,72,feasible,yes,yes,yes
sports,Addition_034_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_035_Medium.qs,5650,n/a,0.051850859,1460,-1216,240,feasible,yes,yes,yes
sports,Addition_035_NoSoft.qs,12032,n/a,0.033434885,4350,-3840,512,feasible,no,yes,yes
sports,Addition_035_Small.qs,2104,n/a,0.088077906,465,-393,72,feasible,yes,yes,yes
sports,Addition_035_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_043_Medium.qs,5592,n/a,0.051399064,1460,-1216,240,feasible,yes,yes,yes
sports,Addition_043_NoSoft.qs,11990,n/a,0.032351717,4220,-3712,512,feasible,no,yes,yes
sports,Addition_043_Small.qs,2047,n/a,0.088762709,431,-391,40,feasible,yes,yes,yes
sports,Addition_043_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_044_Medium.qs,5651,n/a,0.049573862,1460,-1216,240,feasible,yes,yes,yes
sports,Addition_044_NoSoft.qs,12032,n/a,0.032976621,4100,-3584,512,feasible,no,yes,yes
sports,Addition_044_Small.qs,2101,n/a,0.087874425,539,-451,88,feasible,yes,yes,yes
sports,Addition_044_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_046_Medium.qs,5572,n/a,0.053028981,1260,-1088,176,feasible,yes,yes,yes
sports,Addition_046_NoSoft.qs,11955,n/a,0.032216888,4350,-3840,512,feasible,no,yes,yes
sports,Addition_046_Small.qs,2025,n/a,0.090132475,663,-559,104,"feasible	yes",,yes,yes
sports,Addition_046_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_047_Medium.qs,5560,n/a,0.05101387,1360,-1152,208,feasible,yes,yes,yes
sports,Addition_047_NoSoft.qs,16449,n/a,0.02750399,5220,-4480,736,feasible,no,yes,yes
sports,Addition_047_Small.qs,2025,n/a,0.094541333,795,-675,120,feasible,yes,yes,yes
sports,Addition_047_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_048_Medium.qs,5661,n/a,0.053096253,1260,-1088,176,feasible,no,yes,yes
sports,Addition_048_NoSoft.qs,12015,n/a,0.032687877,4350,-3840,512,feasible,no,yes,yes
sports,Addition_048_Small.qs,2123,n/a,0.091612534,609,-537,72,feasible,yes,yes,yes
sports,Addition_048_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_050_Medium.qs,5655,n/a,0.056341473,1460,-1216,240,feasible,yes,yes,yes
sports,Addition_050_NoSoft.qs,22012,n/a,0.024359877,6760,-5635,1120,feasible,no,yes,yes
sports,Addition_050_Small.qs,2105,n/a,0.088908288,566,-478,88,feasible,yes,yes,yes
sports,Addition_050_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_052_Medium.qs,5656,n/a,0.055635781,1460,-1216,240,feasible,yes,yes,yes
sports,Addition_052_NoSoft.qs,12020,n/a,0.032583024,4220,-3712,512,feasible,no,yes,yes
sports,Addition_052_Small.qs,2115,n/a,0.091685101,539,-451,88,feasible,yes,yes,yes
sports,Addition_052_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_064_Medium.qs,5564,n/a,0.050322798,1360,-1152,208,feasible,yes,yes,yes
sports,Addition_064_NoSoft.qs,16449,n/a,0.02773177,5220,-4480,736,feasible,no,yes,yes
sports,Addition_064_Small.qs,2055,n/a,0.093241785,588,-516,72,feasible,yes,yes,yes
sports,Addition_064_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_066_Medium.qs,5691,n/a,0.052593368,1460,-1216,240,feasible,yes,yes,yes
sports,Addition_066_NoSoft.qs,16529,n/a,0.02757134,5020,-4352,672,feasible,no,yes,yes
sports,Addition_066_Small.qs,2119,n/a,0.08763078,539,-451,88,feasible,yes,yes,yes
sports,Addition_066_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_067_Medium.qs,5607,n/a,0.049281556,1360,-1152,208,feasible,yes,yes,yes
sports,Addition_067_NoSoft.qs,16500,n/a,0.027895955,5220,-4480,736,feasible,no,yes,yes
sports,Addition_067_Small.qs,2066,n/a,0.09331771,518,-462,56,feasible,yes,yes,yes
sports,Addition_067_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_068_Medium.qs,5657,n/a,0.055416535,1460,-1216,240,feasible,yes,yes,yes
sports,Addition_068_NoSoft.qs,16556,n/a,0.028084732,4830,-4224,608,feasible,no,yes,yes
sports,Addition_068_Small.qs,2095,n/a,0.089901437,663,-559,104,feasible,yes,yes,yes
sports,Addition_068_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
